rank,code,symbol,name,latest_date,weekly_date,close,weekly_close,score,score_max,score_pct,condition_count,star_pass_count,pickup_flag,passed_conditions,failed_star_conditions,failed_star_numbers,kabutan_url,weekly_ichimoku_status,daily_sma5,daily_sma25,daily_ma5_slope,weekly_sma13,weekly_sma26,weekly_sma52,weekly_ma13_slope,weekly_ma13_deviation_pct,daily_bb_position,daily_bb_upper1,daily_bb_lower1,weekly_bb_position,weekly_bb_upper1,weekly_bb_upper2,weekly_bb_width,weekly_bb_width_prev,weekly_bb_expanding,daily_bb_width,daily_bb_width_prev,daily_bb_width_ratio,daily_bb_width_ratio_prev,bb_squeeze_days,bb_squeeze_breakout_recent,bb_squeeze_breakout_days_ago,bb_squeeze_tag,bb_squeeze_reason,volatility_6m_pct,volatility_6m_ok,volatility_tag,daily_rsi14,weekly_rsi14,daily_macd,daily_macd_signal,daily_macd_hist,weekly_macd,weekly_macd_signal,weekly_macd_hist,daily_cloud_upper,daily_cloud_lower,daily_cloud_margin_pct,weekly_cloud_upper,weekly_cloud_lower,weekly_cloud_margin_pct,updated_at_jst,c01_daily_price_gt_ma5,point_c01_daily_price_gt_ma5,cond_01,cond_01_label,cond_01_points,cond_01_max_points,cond_01_value,cond_01_comment,cond_01_is_star,c02_daily_ma5_slope_positive,point_c02_daily_ma5_slope_positive,cond_02,cond_02_label,cond_02_points,cond_02_max_points,cond_02_value,cond_02_comment,cond_02_is_star,c03_daily_ma5_gt_ma25,point_c03_daily_ma5_gt_ma25,cond_03,cond_03_label,cond_03_points,cond_03_max_points,cond_03_value,cond_03_comment,cond_03_is_star,c04_weekly_ma_13_26_52,point_c04_weekly_ma_13_26_52,cond_04,cond_04_label,cond_04_points,cond_04_max_points,cond_04_value,cond_04_comment,cond_04_is_star,c05_weekly_ma13_slope_positive,point_c05_weekly_ma13_slope_positive,cond_05,cond_05_label,cond_05_points,cond_05_max_points,cond_05_value,cond_05_comment,cond_05_is_star,c06_weekly_ma13_deviation_le_10pct,point_c06_weekly_ma13_deviation_le_10pct,cond_06,cond_06_label,cond_06_points,cond_06_max_points,cond_06_value,cond_06_comment,cond_06_is_star,c07_daily_bb_outside_1sigma,point_c07_daily_bb_outside_1sigma,cond_07,cond_07_label,cond_07_points,cond_07_max_points,cond_07_value,cond_07_comment,cond_07_is_star,c08_weekly_bb_ok,point_c08_weekly_bb_ok,cond_08,cond_08_label,cond_08_points,cond_08_max_points,cond_08_value,cond_08_comment,cond_08_is_star,c09_daily_macd_ok,point_c09_daily_macd_ok,cond_09,cond_09_label,cond_09_points,cond_09_max_points,cond_09_value,cond_09_comment,cond_09_is_star,c10_weekly_macd_gc,point_c10_weekly_macd_gc,cond_10,cond_10_label,cond_10_points,cond_10_max_points,cond_10_value,cond_10_comment,cond_10_is_star,c11_daily_rsi_ok,point_c11_daily_rsi_ok,cond_11,cond_11_label,cond_11_points,cond_11_max_points,cond_11_value,cond_11_comment,cond_11_is_star,c12_weekly_rsi_ok,point_c12_weekly_rsi_ok,cond_12,cond_12_label,cond_12_points,cond_12_max_points,cond_12_value,cond_12_comment,cond_12_is_star,c13_daily_ichimoku_above_cloud,point_c13_daily_ichimoku_above_cloud,cond_13,cond_13_label,cond_13_points,cond_13_max_points,cond_13_value,cond_13_comment,cond_13_is_star,c14_weekly_ichimoku_above_cloud,point_c14_weekly_ichimoku_above_cloud,cond_14,cond_14_label,cond_14_points,cond_14_max_points,cond_14_value,cond_14_comment,cond_14_is_star,next_earnings_date,next_earnings_company_name,next_earnings_fiscal_year,next_earnings_fiscal_quarter,business_days_to_next_earnings,earnings_tag,earnings_tag_reason,jquants_code
1,9270,9270.T,バリュエンスホールディングス,2026-06-10,2026-06-12,2431.0,2431.0,32,34,94.1,12,5,True,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ③ 日足5MA＞25MA / ④★ 週足13MA＞26MA＞52MA / ⑤★ 週足13MAの傾きが正 / ⑥ 13MAの＋乖離率10％以下 / ⑧★ 週足BB条件 / ⑨ 日足MACD GC後 or 乖離 / ⑩★ 週足MACD GC後 / ⑫ 週足RSI 10以下 or 60以上 / ⑬ 日足一目均衡表の雲より株価が上 / ⑭★ 週足一目均衡表の雲より株価が上,,,https://kabutan.jp/stock/?code=9270,雲上,2417.6,2417.08,3.0,2267.15,1931.73,1433.55,46.69,7.23,中心線〜+1σ,2511.68,2315.42,+1σ〜+2σ,2413.16,2731.98,0.6089,0.6087,True,0.1626,0.1642,0.1615,0.1614,0,False,167.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,216.44,True,ボラOK,52.29,65.05,25.5379,36.722,-11.1841,301.6823,298.0323,3.65,2390.75,2200.5,1.68,961.69,871.63,152.79,2026-06-10 20:42:48+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 2,431.00 / 5MA 2,417.60",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 3.00,短期線が上向き,False,True,1,○,③ 日足5MA＞25MA,1,1,"5MA 2,417.60 / 25MA 2,417.08",短期線が中期線を上回る,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,"13MA 2,267.15 / 26MA 1,931.73 / 52MA 1,433.55",週足の上昇配列,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 46.69,週足13MAが上向き,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 +7.23%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 中心線〜+1σ,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 +1σ〜+2σ / BW 拡大,週足BB条件内,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD 25.5379 / Signal 36.7220 / Hist -11.1841,日足MACDは改善傾向,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD 301.6823 / Signal 298.0323,週足MACDがGC後,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 52.29,RSIが中立圏,False,True,1,○,⑫ 週足RSI 10以下 or 60以上,1,1,週足RSI 65.05,週足RSI条件内,False,True,1,○,⑬ 日足一目均衡表の雲より株価が上,1,1,"日足雲上限 2,390.75 / 乖離 +1.68%",日足で雲上,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,週足雲上限 961.69 / 乖離 +152.79%,週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,92700
2,365A,365A.T,伊澤タオル,2026-06-10,2026-06-12,721.0,721.0,29,34,85.3,9,5,True,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ④★ 週足13MA＞26MA＞52MA / ⑤★ 週足13MAの傾きが正 / ⑥ 13MAの＋乖離率10％以下 / ⑧★ 週足BB条件 / ⑨ 日足MACD GC後 or 乖離 / ⑩★ 週足MACD GC後 / ⑭★ 週足一目均衡表の雲より株価が上,,,https://kabutan.jp/stock/?code=365A,雲上,720.4,720.96,0.2,709.38,681.99,647.0,3.92,1.64,-1σ〜中心線,737.76,706.04,中心線〜+1σ,725.58,754.14,0.1639,0.1629,True,0.0879,0.0881,0.088,0.0885,19,True,2.0,BBスクイーズブレイク,日足BB2σ幅率が10%以内の状態が10営業日以上続いた後、BB幅が拡大しました。ブレイクから2営業日目です。,42.13,True,ボラOK,50.43,50.87,2.8105,4.851,-2.0405,24.3887,21.6451,2.7436,726.25,708.0,-0.72,619.91,619.91,16.31,2026-06-10 20:42:41+0900,True,1,○,① 日足5MA＜株価,1,1,終値 721.00 / 5MA 720.40,株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 0.20,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,5MA 720.40 / 25MA 720.96,5MAが25MA以下,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,13MA 709.38 / 26MA 681.99 / 52MA 647.00,週足の上昇配列,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 3.92,週足13MAが上向き,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 +1.64%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 -1σ〜中心線,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 中心線〜+1σ / BW 拡大,週足BB条件内,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD 2.8105 / Signal 4.8510 / Hist -2.0405,日足MACDは改善傾向,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD 24.3887 / Signal 21.6451,週足MACDがGC後,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 50.43,RSIが中立圏,False,False,0,×,⑫ 週足RSI 10以下 or 60以上,0,1,週足RSI 50.87,週足RSIが中立圏,False,False,0,×,⑬ 日足一目均衡表の雲より株価が上,0,1,日足雲上限 726.25 / 乖離 -0.72%,日足で雲上未達,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,週足雲上限 619.91 / 乖離 +16.31%,週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,365A0
3,3566,3566.T,ユニフォームネクスト,2026-06-10,2026-06-12,911.0,911.0,28,34,82.4,8,5,True,③ 日足5MA＞25MA / ④★ 週足13MA＞26MA＞52MA / ⑤★ 週足13MAの傾きが正 / ⑧★ 週足BB条件 / ⑩★ 週足MACD GC後 / ⑫ 週足RSI 10以下 or 60以上 / ⑬ 日足一目均衡表の雲より株価が上 / ⑭★ 週足一目均衡表の雲より株価が上,,,https://kabutan.jp/stock/?code=3566,雲上,945.2,904.16,-3.4,824.31,759.04,687.37,17.23,10.52,中心線〜+1σ,935.98,875.72,+1σ〜+2σ,880.31,976.28,0.4894,0.4846,True,0.1331,0.133,0.1323,0.1265,0,False,38.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,63.08,True,ボラOK,53.61,66.33,29.5947,30.0033,-0.4086,69.7916,54.6126,15.1789,779.5,746.5,16.87,645.51,591.16,41.13,2026-06-10 20:42:46+0900,False,0,×,① 日足5MA＜株価,0,1,終値 911.00 / 5MA 945.20,株価が5MA以下,False,False,0,×,② 日足5MAの傾きが正,0,1,5MA傾き -3.40,短期線が下向き/横ばい未満,False,True,1,○,③ 日足5MA＞25MA,1,1,5MA 945.20 / 25MA 904.16,短期線が中期線を上回る,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,13MA 824.31 / 26MA 759.04 / 52MA 687.37,週足の上昇配列,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 17.23,週足13MAが上向き,True,False,0,×,⑥ 13MAの＋乖離率10％以下,0,1,13MA乖離 +10.52%,13MAからの上方乖離が大きい可能性,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 中心線〜+1σ,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 +1σ〜+2σ / BW 拡大,週足BB条件内,True,False,0,×,⑨ 日足MACD GC後 or 乖離,0,1,MACD 29.5947 / Signal 30.0033 / Hist -0.4086,日足MACDが弱い,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD 69.7916 / Signal 54.6126,週足MACDがGC後,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 53.61,RSIが中立圏,False,True,1,○,⑫ 週足RSI 10以下 or 60以上,1,1,週足RSI 66.33,週足RSI条件内,False,True,1,○,⑬ 日足一目均衡表の雲より株価が上,1,1,日足雲上限 779.50 / 乖離 +16.87%,日足で雲上,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,週足雲上限 645.51 / 乖離 +41.13%,週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,35660
4,7089,7089.T,フォースタートアップス,2026-06-10,2026-06-12,1642.0,1642.0,27,34,79.4,11,4,False,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ④★ 週足13MA＞26MA＞52MA / ⑤★ 週足13MAの傾きが正 / ⑦ 日足BB +1σ以上 or -1σ以下 / ⑨ 日足MACD GC後 or 乖離 / ⑩★ 週足MACD GC後 / ⑪ 日足RSI 10以下 or 60以上 / ⑫ 週足RSI 10以下 or 60以上 / ⑬ 日足一目均衡表の雲より株価が上 / ⑭★ 週足一目均衡表の雲より株価が上,⑧★ 週足BB条件,8,https://kabutan.jp/stock/?code=7089,雲上,1512.2,1514.72,42.2,1352.54,1224.58,1074.38,26.69,21.4,+2σ以上,1583.62,1468.78,+2σ以上,1471.61,1639.98,0.5167,0.5227,False,0.1505,0.1518,0.1399,0.1485,0,False,289.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,82.39,True,ボラOK,62.7,74.3,43.6002,47.8453,-4.2451,141.0038,112.2176,28.7862,1262.0,1226.5,30.11,920.12,759.25,78.45,2026-06-10 20:42:46+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 1,642.00 / 5MA 1,512.20",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 42.20,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,"5MA 1,512.20 / 25MA 1,514.72",5MAが25MA以下,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,"13MA 1,352.54 / 26MA 1,224.58 / 52MA 1,074.38",週足の上昇配列,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 26.69,週足13MAが上向き,True,False,0,×,⑥ 13MAの＋乖離率10％以下,0,1,13MA乖離 +21.40%,13MAからの上方乖離が大きい可能性,False,True,1,○,⑦ 日足BB +1σ以上 or -1σ以下,1,1,日足BB位置 +2σ以上,±1σ外側で動意あり,False,False,0,×,⑧★ 週足BB条件,0,5,週足BB位置 +2σ以上 / BW 非拡大,週足BB条件が未成立,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD 43.6002 / Signal 47.8453 / Hist -4.2451,日足MACDは改善傾向,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD 141.0038 / Signal 112.2176,週足MACDがGC後,True,True,1,○,⑪ 日足RSI 10以下 or 60以上,1,1,日足RSI 62.70,RSI条件内,False,True,1,○,⑫ 週足RSI 10以下 or 60以上,1,1,週足RSI 74.30,週足RSI条件内,False,True,1,○,⑬ 日足一目均衡表の雲より株価が上,1,1,"日足雲上限 1,262.00 / 乖離 +30.11%",日足で雲上,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,週足雲上限 920.12 / 乖離 +78.45%,週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,70890
5,366A,366A.T,ウェルネス・コミュニケーションズ,2026-06-10,2026-06-12,1072.0,1072.0,20,34,58.8,8,3,False,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ⑤★ 週足13MAの傾きが正 / ⑥ 13MAの＋乖離率10％以下 / ⑧★ 週足BB条件 / ⑨ 日足MACD GC後 or 乖離 / ⑩★ 週足MACD GC後 / ⑬ 日足一目均衡表の雲より株価が上,④★ 週足13MA＞26MA＞52MA / ⑭★ 週足一目均衡表の雲より株価が上,4 / 14,https://kabutan.jp/stock/?code=366A,雲中/雲下/判定不可,1044.6,1049.36,6.6,1018.51,1014.89,,9.52,5.25,中心線〜+1σ,1111.93,1026.17,+1σ〜+2σ,1055.36,1114.76,0.2386,0.2342,True,0.1604,0.1765,0.16,0.1801,0,False,,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,39.97,True,ボラOK,54.51,50.63,7.8601,13.6492,-5.7892,-29.754,-56.1003,26.3463,993.25,961.13,7.93,,,,2026-06-10 20:42:44+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 1,072.00 / 5MA 1,044.60",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 6.60,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,"5MA 1,044.60 / 25MA 1,049.36",5MAが25MA以下,False,False,0,×,④★ 週足13MA＞26MA＞52MA,0,5,"13MA 1,018.51 / 26MA 1,014.89 / 52MA 判定不可",週足MA配列が未成立,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 9.52,週足13MAが上向き,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 +5.25%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 中心線〜+1σ,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 +1σ〜+2σ / BW 拡大,週足BB条件内,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD 7.8601 / Signal 13.6492 / Hist -5.7892,日足MACDは改善傾向,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD -29.7540 / Signal -56.1003,週足MACDがGC後,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 54.51,RSIが中立圏,False,False,0,×,⑫ 週足RSI 10以下 or 60以上,0,1,週足RSI 50.63,週足RSIが中立圏,False,True,1,○,⑬ 日足一目均衡表の雲より株価が上,1,1,日足雲上限 993.25 / 乖離 +7.93%,日足で雲上,False,False,0,×,⑭★ 週足一目均衡表の雲より株価が上,0,5,週足雲上限 判定不可 / 乖離 判定不可,週足で雲上未達,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,366A0
6,6809,6809.T,ＴＯＡ,2026-06-10,2026-06-12,1562.0,1562.0,19,34,55.9,7,3,False,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ④★ 週足13MA＞26MA＞52MA / ⑥ 13MAの＋乖離率10％以下 / ⑧★ 週足BB条件 / ⑨ 日足MACD GC後 or 乖離 / ⑭★ 週足一目均衡表の雲より株価が上,⑤★ 週足13MAの傾きが正 / ⑩★ 週足MACD GC後,5 / 10,https://kabutan.jp/stock/?code=6809,雲上,1560.4,1568.44,4.4,1683.09,1674.36,1441.99,-10.32,-7.19,中心線〜+1σ,1578.93,1537.17,-2σ〜-1σ,1795.38,1892.06,0.2277,0.2164,True,0.0536,0.0542,0.0535,0.0537,5,False,23.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,25.06,False,ボラ不足,44.58,46.27,-28.954,-38.3457,9.3918,20.1638,63.0828,-42.919,1770.07,1758.91,-11.75,1396.6,1242.74,11.84,2026-06-10 20:42:46+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 1,562.00 / 5MA 1,560.40",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 4.40,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,"5MA 1,560.40 / 25MA 1,568.44",5MAが25MA以下,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,"13MA 1,683.09 / 26MA 1,674.36 / 52MA 1,441.99",週足の上昇配列,True,False,0,×,⑤★ 週足13MAの傾きが正,0,5,週13MA傾き -10.32,週足13MAが下向き/判定不可,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 -7.19%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 中心線〜+1σ,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 -2σ〜-1σ / BW 拡大,週足BB条件内,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD -28.9540 / Signal -38.3457 / Hist 9.3918,日足MACDは改善傾向,False,False,0,×,⑩★ 週足MACD GC後,0,5,週MACD 20.1638 / Signal 63.0828,週足MACDがGC未達,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 44.58,RSIが中立圏,False,False,0,×,⑫ 週足RSI 10以下 or 60以上,0,1,週足RSI 46.27,週足RSIが中立圏,False,False,0,×,⑬ 日足一目均衡表の雲より株価が上,0,1,"日足雲上限 1,770.07 / 乖離 -11.75%",日足で雲上未達,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,"週足雲上限 1,396.60 / 乖離 +11.84%",週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,68090
7,4286,4286.T,ＣＬホールディングス,2026-06-10,2026-06-12,1087.0,1087.0,19,34,55.9,7,3,False,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ④★ 週足13MA＞26MA＞52MA / ⑤★ 週足13MAの傾きが正 / ⑥ 13MAの＋乖離率10％以下 / ⑨ 日足MACD GC後 or 乖離 / ⑭★ 週足一目均衡表の雲より株価が上,⑧★ 週足BB条件 / ⑩★ 週足MACD GC後,8 / 10,https://kabutan.jp/stock/?code=4286,雲上,1077.0,1138.76,6.6,1124.31,1110.4,1019.79,4.54,-3.32,-1σ〜中心線,1174.3,1070.7,-1σ〜中心線,1175.06,1233.68,0.21,0.2121,False,0.1846,0.1908,0.1906,0.2001,0,False,79.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,33.5,True,ボラOK,44.97,48.88,-20.7721,-15.2832,-5.4889,27.0048,36.2689,-9.2641,1138.5,1136.0,-4.52,1011.58,909.65,7.46,2026-06-10 20:42:44+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 1,087.00 / 5MA 1,077.00",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 6.60,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,"5MA 1,077.00 / 25MA 1,138.76",5MAが25MA以下,False,True,5,○,④★ 週足13MA＞26MA＞52MA,5,5,"13MA 1,124.31 / 26MA 1,110.40 / 52MA 1,019.79",週足の上昇配列,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 4.54,週足13MAが上向き,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 -3.32%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 -1σ〜中心線,±1σ内で動意は限定的,False,False,0,×,⑧★ 週足BB条件,0,5,週足BB位置 -1σ〜中心線 / BW 非拡大,週足BB条件が未成立,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD -20.7721 / Signal -15.2832 / Hist -5.4889,日足MACDは改善傾向,False,False,0,×,⑩★ 週足MACD GC後,0,5,週MACD 27.0048 / Signal 36.2689,週足MACDがGC未達,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 44.97,RSIが中立圏,False,False,0,×,⑫ 週足RSI 10以下 or 60以上,0,1,週足RSI 48.88,週足RSIが中立圏,False,False,0,×,⑬ 日足一目均衡表の雲より株価が上,0,1,"日足雲上限 1,138.50 / 乖離 -4.52%",日足で雲上未達,False,True,5,○,⑭★ 週足一目均衡表の雲より株価が上,5,5,"週足雲上限 1,011.58 / 乖離 +7.46%",週足で雲上,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,42860
8,5592,5592.T,くすりの窓口,2026-06-10,2026-06-12,2606.0,2606.0,19,34,55.9,7,3,False,① 日足5MA＜株価 / ② 日足5MAの傾きが正 / ⑤★ 週足13MAの傾きが正 / ⑥ 13MAの＋乖離率10％以下 / ⑧★ 週足BB条件 / ⑨ 日足MACD GC後 or 乖離 / ⑩★ 週足MACD GC後,④★ 週足13MA＞26MA＞52MA / ⑭★ 週足一目均衡表の雲より株価が上,4 / 14,https://kabutan.jp/stock/?code=5592,雲中/雲下/判定不可,2574.6,2767.56,27.8,2710.63,2672.23,3007.26,2.24,-3.86,-1σ〜中心線,2936.92,2569.68,-1σ〜中心線,2817.32,2967.8,0.2257,0.2248,True,0.2668,0.2615,0.2818,0.2785,0,False,321.0,,日足BB2σ幅率10%以内が10営業日以上続いた後の、直近3営業日以内のBB拡大は確認できません。,30.53,True,ボラOK,42.28,45.05,-63.5122,-37.9193,-25.593,-26.0543,-36.5467,10.4924,2802.25,2724.99,-7.0,3338.87,2934.69,-21.95,2026-06-10 20:42:43+0900,True,1,○,① 日足5MA＜株価,1,1,"終値 2,606.00 / 5MA 2,574.60",株価が短期平均線を上回る,False,True,1,○,② 日足5MAの傾きが正,1,1,5MA傾き 27.80,短期線が上向き,False,False,0,×,③ 日足5MA＞25MA,0,1,"5MA 2,574.60 / 25MA 2,767.56",5MAが25MA以下,False,False,0,×,④★ 週足13MA＞26MA＞52MA,0,5,"13MA 2,710.63 / 26MA 2,672.23 / 52MA 3,007.26",週足MA配列が未成立,True,True,5,○,⑤★ 週足13MAの傾きが正,5,5,週13MA傾き 2.24,週足13MAが上向き,True,True,1,○,⑥ 13MAの＋乖離率10％以下,1,1,13MA乖離 -3.86%,過熱が10%以内,False,False,0,×,⑦ 日足BB +1σ以上 or -1σ以下,0,1,日足BB位置 -1σ〜中心線,±1σ内で動意は限定的,False,True,5,○,⑧★ 週足BB条件,5,5,週足BB位置 -1σ〜中心線 / BW 拡大,週足BB条件内,True,True,1,○,⑨ 日足MACD GC後 or 乖離,1,1,MACD -63.5122 / Signal -37.9193 / Hist -25.5930,日足MACDは改善傾向,False,True,5,○,⑩★ 週足MACD GC後,5,5,週MACD -26.0543 / Signal -36.5467,週足MACDがGC後,True,False,0,×,⑪ 日足RSI 10以下 or 60以上,0,1,日足RSI 42.28,RSIが中立圏,False,False,0,×,⑫ 週足RSI 10以下 or 60以上,0,1,週足RSI 45.05,週足RSIが中立圏,False,False,0,×,⑬ 日足一目均衡表の雲より株価が上,0,1,"日足雲上限 2,802.25 / 乖離 -7.00%",日足で雲上未達,False,False,0,×,⑭★ 週足一目均衡表の雲より株価が上,0,5,"週足雲上限 3,338.87 / 乖離 -21.95%",週足で雲上未達,True,,,,,,決算予定未取得,JQUANTS_API_KEY未設定のため決算予定日を取得していません,55920
